id,title,imdbID,genre
4933,The Earthling,80671,"Adventure, Drama"
4934,The Exterminator,80707,"Action, Crime, Drama"
4935,Darkness Falls,282209,"Horror, Mystery, Thriller"
4936,Fame,80716,"Drama, Music, Musical"
4937,Fatso,80724,"Comedy, Drama, Romance"
4938,La femme de l'aviateur,80728,"Comedy, Drama, Romance"
4939,The Final Countdown,80736,"Action, Sci-Fi"
4940,The First Deadly Sin,80738,Thriller
4941,Flash Gordon,80745,"Action, Adventure, Sci-Fi"
4942,The Angry Red Planet,52564,"Adventure, Sci-Fi"
4943,At the Earth's Core,74157,"Sci-Fi, Adventure, Fantasy"
4944,Empire of the Ants,75989,"Adventure, Horror, Sci-Fi"
4945,The Enforcer,74483,"Action, Crime, Thriller"
4946,Eye for an Eye,116260,"Crime, Drama, Thriller"
4947,The Gauntlet,76070,"Action, Thriller"
4948,I Bury the Living,51755,Horror
4949,Invasion U.S.A.,89348,"Action, Thriller"
4950,Lone Wolf McQuade,85862,"Action, Crime, Drama"
4951,Lord of the Flies,100054,"Adventure, Drama, Thriller"
4952,Morons from Outer Space,89622,"Comedy, Sci-Fi"
4953,The People That Time Forgot,76535,"Adventure, Fantasy"
4954,Ocean's Eleven,240772,"Crime, Thriller"
4955,The Sicilian,93966,"Action, Crime, Drama"
4956,The Fall Guy,81859,"Action, Adventure"
4957,Sudden Impact,86383,"Action, Thriller"
4958,Behind Enemy Lines,159273,"Action, War, Drama"
4959,The Affair of the Necklace,242252,"Drama, History, Romance"
4960,The Independent,160403,Comedy
4961,Porn Star: The Legend of Ron Jeremy,282856,"Documentary, Biography"
4962,"Walker, Texas Ranger",106168,"Action, Adventure, Crime"
4963,Ocean's Eleven,240772,"Crime, Thriller"
4964,Baran,233841,"Drama, Romance"
4965,The Business of Strangers,270259,"Drama, Thriller"
4966,The Incredible Shrinking Man,50539,"Drama, Horror, Sci-Fi"
4967,No Man's Land,283509,"Drama, War"
4968,Piñero,261066,"Biography, Drama"
4969,And Then There Were None,37515,"Crime, Drama, Mystery"
4970,Der blaue Engel,20697,"Drama, Music"
4971,Moscow on the Hudson,87747,"Comedy, Drama, Romance"
4972,The Owl and the Pussycat,66195,Comedy
4973,Le fabuleux destin d'Amélie Poulain,211915,"Comedy, Romance"
4974,Not Another Teen Movie,277371,Comedy
4975,Vanilla Sky,259711,"Fantasy, Mystery, Romance"
4976,Iris,280778,"Biography, Drama, Romance"
4977,Safar e Ghandehar,283431,"Biography, Drama, War"
4978,Lantana,259393,"Drama, Mystery, Romance"
4979,The Royal Tenenbaums,265666,"Comedy, Drama"
4980,Bill & Ted's Bogus Journey,101452,"Adventure, Comedy, Fantasy"
4981,Clockwise,90852,Comedy
4982,The Trollenberg Terror,52320,"Horror, Sci-Fi"
4983,The Holcroft Covenant,89283,"Action, Crime, Drama"
4984,Morgan: A Suitable Case for Treatment,60714,"Comedy, Drama, Fantasy"
4985,Sheena,88103,"Adventure, Fantasy"
4986,Silent Rage,84684,"Action, Horror, Sci-Fi"
4987,Spacehunter: Adventures in the Forbidden Zone,86346,"Action, Adventure, Sci-Fi"
4988,White Water Summer,94318,"Adventure, Drama"
4989,How High,278488,"Comedy, Fantasy"
4990,Jimmy Neutron: Boy Genius,268397,"Animation, Action, Adventure"
4991,Joe Somebody,279889,"Comedy, Drama"
4992,Kate & Leopold,35423,"Comedy, Fantasy, Romance"
4993,The Lord of the Rings: The Fellowship of the Ring,120737,"Action, Adventure, Drama"
4994,The Majestic,268995,"Drama, Romance"
4995,A Beautiful Mind,268978,"Biography, Drama"
4996,Otesánek,228687,"Animation, Comedy, Drama"
4997,The Convent,217331,"Comedy, Fantasy, Horror"
4998,The Defiant Ones,51525,"Crime, Drama"
4999,Dodsworth,27532,"Drama, Romance"
5000,Medium Cool,64652,Drama
5001,Sahara,318649,"Action, Adventure, Comedy"
5002,Fritz the Cat,68612,"Animation, Comedy, Drama"
5003,The Nine Lives of Fritz the Cat,71913,"Animation, Comedy"
5004,24 Hour Party People,274309,"Biography, Comedy, Drama"
5005,Separate Tables,52182,"Drama, Romance"
5006,Yu pu tuan zhi: Tou qing bao jian,105287,"Adventure, Comedy, Drama"
5007,Topkapi,58672,"Adventure, Comedy, Crime"
5008,Witness for the Prosecution,84911,Drama
5009,Ali,248667,"Biography, Drama, Sport"
5010,Black Hawk Down,265086,"Drama, History, War"
5011,Charlotte Gray,245046,"Drama, Romance, Thriller"
5012,Yentl,86619,"Drama, Musical, Romance"
5013,Gosford Park,280707,"Drama, Mystery"
5014,I Am Sam,277027,Drama
5015,Monster's Ball,285742,"Drama, Romance"
5016,The Shipping News,120824,Drama
5017,The Big Heat,45555,"Crime, Film-Noir, Thriller"
5018,Motorama,104922,"Adventure, Comedy, Crime"
5019,Queen Bee,48527,"Drama, Romance"
5020,Silent Trigger,117653,"Action, Drama, Thriller"
5021,Murder by Death,74937,"Comedy, Mystery, Thriller"
5022,The Servant,57490,"Drama, Romance"
5023,The Waterdance,105789,"Drama, Romance"
5024,Presque rien,242795,"Drama, Romance"
5025,Orange County,273923,"Comedy, Drama"
5026,Le pacte des loups,237534,"Action, Adventure, Drama"
5027,Another 48 Hrs.,99044,"Action, Comedy, Crime"
5028,Ni na bian ji dian,269746,"Drama, Romance"
5029,China Moon,109417,"Crime, Mystery, Romance"
5030,The Umbrella Woman,93106,Drama
5031,Maria's Lovers,87682,"Drama, Romance"
5032,Failure to Launch,427229,"Comedy, Romance"
5033,The Russia House,100530,"Drama, Romance, Thriller"
5034,Truly Madly Deeply,103129,"Comedy, Drama, Fantasy"
5035,Wuthering Heights,32145,"Drama, Romance"
5036,California Suite,77289,"Comedy, Drama, Romance"
5037,The Long Gray Line,48312,"Biography, Comedy, Drama"
5038,The Flight of Dragons,83951,"Animation, Adventure, Family"
5039,Dragonslayer,82288,"Action, Adventure, Fantasy"
5040,Conan the Destroyer,87078,"Action, Adventure, Fantasy"
5041,Fire & Ice,1135493,"Adventure, Drama, Fantasy"
5042,Spacehunter: Adventures in the Forbidden Zone,86346,"Action, Adventure, Sci-Fi"
5043,17 sui de tian kong,420627,"Comedy, Romance"
5044,Foxes,80756,Drama
5045,Galaxina,80771,"Comedy, Sci-Fi"
5046,Impostor,160399,"Drama, Mystery, Sci-Fi"
5047,Kung Pow: Enter the Fist,240468,"Action, Comedy"
5048,Snow Dogs,281373,"Adventure, Comedy, Family"
5049,48 Hrs.,83511,"Action, Comedy, Crime"
5050,Abschied - Brechts letzter Sommer,206608,"Biography, Comedy, Drama"
5051,Italiensk for begyndere,243862,"Comedy, Drama, Romance"
5052,Ha-Hesder,268696,Drama
5053,Blankman,109288,"Comedy, Action, Crime"
5054,Brainstorm,85271,"Romance, Sci-Fi, Thriller"
5055,Dragon: The Bruce Lee Story,106770,"Action, Biography, Drama"
5056,Jeder für sich und Gott gegen alle,71691,"Biography, Drama, History"
5057,4 for Texas,57071,"Western, Comedy"
5058,Herz aus Glas,74626,"Comedy, Drama"
5059,Little Dieter Needs to Fly,145046,"Documentary, Biography, Drama"
5060,MASH,66026,"Comedy, Drama, War"
5061,Mrs. Soffel,87751,"Drama, Romance"
5062,Gone in Sixty Seconds,187078,"Action, Crime, Thriller"
5063,One-Eyed Jacks,55257,Western
5064,The Count of Monte Cristo,245844,"Action, Adventure, Drama"
5065,The Mothman Prophecies,265349,"Drama, Horror, Mystery"
5066,A Walk to Remember,281358,"Drama, Romance"
5067,American Adobo,294289,"Comedy, Romance"
5068,Shiqi sui de dan che,276501,Drama
5069,Escaflowne,270933,"Adventure, Animation, Drama"
5071,Maelström,220627,Drama
5072,Metropolis,17136,"Drama, Sci-Fi"
5073,La stanza del figlio,208990,Drama
5074,Storytelling,250081,"Comedy, Drama, Romance"
5075,Waydowntown,219405,Comedy
5076,The Adventures of Huck Finn,106223,"Adventure, Comedy, Drama"
5077,Cousins,97116,"Comedy, Romance"
5078,Falling in Love,87233,"Drama, Romance"
5079,Young @ Heart,1047007,"Documentary, Music"
5080,Slackers,240900,"Comedy, Romance"
5081,Birthday Girl,188453,"Comedy, Crime, Thriller"
5082,A Rumor of Angels,201899,Drama
5083,Rare Birds,295552,"Comedy, Drama, Mystery"
5084,Caged Heat,71266,"Action, Comedy, Drama"
5085,Carmen Jones,46828,"Drama, Musical, Romance"
5086,The Five Heartbeats,101891,"Drama, Music"
5087,Préparez vos mouchoirs,78122,"Comedy, Drama, Romance"
5088,Les valseuses,72353,"Comedy, Drama"
5089,Honky Tonk Freeway,82525,"Action, Comedy"
5090,Notre-Dame de Paris,50781,"Drama, History"
5091,Le magnifique,70354,"Action, Comedy, Fantasy"
5092,Big Fat Liar,265298,"Adventure, Comedy, Family"
5093,Collateral Damage,233469,"Action, Drama, Thriller"
5094,Rollerball,73631,"Action, Sci-Fi, Sport"
5095,"Scotland, Pa.",265713,"Comedy, Crime"
5096,Baby's Day Out,109190,"Adventure, Comedy, Crime"
5097,Bright Eyes,24914,"Comedy, Drama, Family"
5098,Dimples,27527,"Family, Musical"
5099,Heidi,63051,"Drama, Family"
5100,L'homme qui aimait les femmes,76155,"Comedy, Drama, Romance"
5101,Richard Pryor... Here and Now,86194,"Comedy, Documentary"
5102,Rookie of the Year,107985,"Comedy, Family, Fantasy"
5103,The Sandlot,108037,"Comedy, Drama, Family"
5104,Vacas,103186,"Drama, Mystery, Romance"
5105,Don't Look Now,69995,"Drama, Horror, Thriller"
5106,Crossroads,275022,"Comedy, Drama, Romance"
5107,Hart's War,251114,"Drama, War"
5108,John Q,251160,"Crime, Drama, Thriller"
5109,Return to Never Land,280030,"Animation, Adventure, Family"
5110,Super Troopers,247745,"Comedy, Crime, Mystery"
5111,The Good Son,107034,"Drama, Horror, Thriller"
5112,Last Orders,253200,Drama
5113,Caccia alla volpe,60200,"Comedy, Crime"
5114,The Bad and the Beautiful,44391,"Drama, Romance"
5115,Cast a Giant Shadow,60218,"Adventure, Drama, History"
5116,Designing Woman,50306,"Comedy, Romance"
5117,Funny Lady,73026,"Biography, Comedy, Drama"
5118,The Heartbreak Kid,408839,"Comedy, Romance"
5119,Saturday Night and Sunday Morning,54269,"Drama, Romance"
5120,Sleuth,857265,"Drama, Mystery, Thriller"
5121,Stroszek,75276,"Comedy, Drama"
5122,Summer of '42,67803,"Comedy, Drama, Romance"
5123,A Touch of Class,70819,"Comedy, Romance"
5124,Town Without Pity,55539,"Crime, Drama"
5125,Used Cars,81698,Comedy
5126,The Deadly Mantis,50294,"Horror, Sci-Fi, Thriller"
5127,Dragonfly,259288,"Drama, Fantasy, Mystery"
5128,Queen of the Damned,238546,"Drama, Fantasy, Horror"
5129,Big Bad Love,260746,"Comedy, Drama, Romance"
5130,Green Dragon,229002,Drama
5131,How to Kill Your Neighbor's Dog,207524,"Comedy, Drama"
5132,The Last Man on Earth,58700,"Horror, Sci-Fi"
5133,Maryam,184719,Drama
5134,Mean Machine,291341,"Comedy, Crime, Drama"
5135,Monsoon Wedding,265343,"Comedy, Drama, Romance"
5136,Wendigo,275067,"Horror, Mystery, Thriller"
5137,Scratch,143861,"Documentary, Music"
5138,State Property,301893,"Drama, Crime, Action"
5139,Bad News Bears,408524,"Comedy, Sport"
5140,The Bad News Bears Go to Japan,77199,"Comedy, Family, Sport"
5141,The Bad News Bears in Breaking Training,75718,"Comedy, Family, Sport"
5142,"Horí, má panenko",61781,"Comedy, Drama"
5143,The Lone Ranger,41038,Western
5144,The Lone Ranger and the Lost City of Gold,51876,"Action, Adventure, Western"
5145,Lásky jedné plavovlásky,59415,"Comedy, Romance, Drama"
5146,Vampire Hunter D: Bloodlust,216651,"Animation, Action, Adventure"
5147,Smultronstället,50986,"Drama, Romance"
5148,Black Like Me,57889,Drama
5149,Cattle Queen of Montana,46839,Western
5150,Under the Skin,124185,Drama
5151,40 Days and 40 Nights,243736,"Comedy, Romance"
5152,We Were Soldiers,277434,"Action, Drama, History"
5153,Trouble Every Day,204700,"Horror, Thriller, Drama"
5154,Arena,101366,"Action, Adventure, Sci-Fi"
5155,The Big Bird Cage,68273,"Action, Crime, Drama"
5156,The Big Doll House,66830,"Action, Drama, Thriller"
5157,La chiesa,94860,"Fantasy, Horror"
5158,Cross Creek,85380,"Biography, Drama, Romance"
5159,FernGully: The Last Rainforest,104254,"Animation, Adventure, Family"
5160,Night of the Zombies,82815,"Horror, Sci-Fi"
5161,Intersection,110146,"Drama, Romance"
5162,"Jo Jo Dancer, Your Life Is Calling",91295,"Biography, Comedy, Drama"
5163,Deliria,92576,Horror
5164,A Troll in Central Park,108395,"Animation, Adventure, Comedy"
5165,Zombi 2,80057,Horror
5167,My Favorite Brunette,39645,"Comedy, Crime, Mystery"
5168,Royal Wedding,43983,"Comedy, Musical, Romance"
5169,Scarlet Street,38057,"Drama, Film-Noir, Thriller"
5170,All About the Benjamins,278295,"Action, Comedy, Crime"
5171,The Time Machine,268695,"Sci-Fi, Adventure, Action"
5172,Full Frontal,290212,"Comedy, Romance"
5173,Divorcing Jack,127516,"Thriller, Comedy"
5174,The Field,99566,"Drama, Thriller"
5175,Hidden Agenda,99768,"Drama, Thriller"
5176,Luminarias,160498,"Comedy, Romance"
5177,The Magnificent Ambersons,35015,"Drama, Romance"
5178,He's Just Not That Into You,1001508,"Comedy, Drama, Romance"
5179,Gloria,120683,"Crime, Drama, Thriller"
5180,The Great Rock 'n' Roll Swindle,80813,"Comedy, Music, Musical"
5181,Hangar 18,80836,"Action, Biography, Sci-Fi"
5182,Hawk the Slayer,80846,"Adventure, Fantasy"
5183,He Knows You're Alone,80850,"Horror, Thriller"
5184,Heaven's Gate,80855,"Adventure, Drama, Romance"
5185,Hero at Large,80863,"Comedy, Romance"
5186,Honeysuckle Rose,80888,"Music, Romance, Drama"
5187,Hopscotch,80889,"Adventure, Comedy"
5188,How to Beat the High Co$t of Living,80895,"Comedy, Crime"
5189,Humanoids from the Deep,80904,"Horror, Sci-Fi"
5190,Inside Moves,80928,Drama
5192,The Island,399201,"Action, Adventure, Romance"
5193,The Jazz Singer,80948,"Drama, Music, Romance"
5194,Ko to tamo peva,76276,"Adventure, Comedy, Drama"
5195,Le lac des morts vivants,81027,"Horror, Romance"
5196,Lion of the Desert,81059,"Biography, Drama, History"
5197,Little Darlings,81060,"Comedy, Drama"
5198,The Long Good Friday,81070,"Crime, Drama, Mystery"
5199,The Long Riders,81071,Western
5200,The Man Who Saw Tomorrow,81109,"Biography, Drama, History"
5201,Mangiati vivi!,81112,"Adventure, Horror"
5202,Mon oncle d'Amérique,81176,"Comedy, Drama, Romance"
5203,The Monster Club,81178,"Comedy, Fantasy, Horror"
5204,La mort en direct,81182,"Drama, Sci-Fi"
5205,Motel Hell,81184,"Comedy, Horror, Thriller"
5206,Mother's Day,81186,"Comedy, Horror, Thriller"
5207,The Mountain Men,81187,"Adventure, Western"
5208,The Ninth Configuration,81237,"Comedy, Drama, Horror"
5209,North Sea Hijack,81809,"Action, Adventure, Thriller"
5210,Le notti del terrore,81248,Horror
5211,The Nude Bomb,81249,"Comedy, Crime, Mystery"
5212,The Octagon,81259,"Action, Drama, Romance"
5213,"Oh, God! Book II",81268,"Comedy, Fantasy"
5214,"Oh, God! You Devil",87835,"Comedy, Fantasy"
5215,Oh Heavenly Dog,81269,"Comedy, Crime, Fantasy"
5216,"Pepi, Luci, Bom y otras chicas del montón",81323,Comedy
5217,Poliziotto superpiù,82924,"Action, Comedy, Fantasy"
5218,Ice Age,268380,"Animation, Adventure, Comedy"
5219,Resident Evil,120804,"Action, Horror, Sci-Fi"
5220,Showtime,284490,"Action, Comedy, Crime"
5221,Harrison's Flowers,216799,"Drama, Romance, War"
5222,Kissing Jessica Stein,264761,"Comedy, Drama, Romance"
5223,Pauline & Paulette,256259,"Comedy, Drama"
5224,Eastern Promises,765443,"Crime, Mystery, Thriller"
5225,Y tu mamá también,245574,"Adventure, Comedy, Drama"
5226,All the Right Moves,85154,"Drama, Romance, Sport"
5227,Barabba,55774,"Adventure, Biography, Drama"
5228,The Ghost Breakers,32520,"Comedy, Horror, Mystery"
5229,I Think I Do,125209,Comedy
5230,The Paleface,40679,"Comedy, Western"
5231,Road to Morocco,35262,"Adventure, Comedy, Family"
5232,Road to Singapore,32993,"Comedy, Musical, Romance"
5233,Road to Utopia,38032,"Adventure, Comedy, Family"
5234,Road to Zanzibar,34116,"Adventure, Comedy, Musical"
5235,Split Second,105459,"Action, Crime, Horror"
5236,Conte de printemps,97106,"Comedy, Drama, Romance"
5237,Taps,83169,Drama
5238,Return of the Secaucus Seven,81420,Drama
5239,Rude Boy,81441,"Drama, Music"
5240,Running Scared,404390,"Action, Crime, Drama"
5241,Seems Like Old Times,81480,"Comedy, Romance"
5242,Serial,81485,Comedy
5243,Shi di chu ma,81499,"Action, Adventure, Comedy"
5244,Shogun Assassin,81506,"Action, Adventure"
5245,Simon,393775,"Comedy, Drama"
5246,Smokey and the Bandit II,81529,"Action, Comedy"
5247,Smokey and the Bandit,76729,"Action, Comedy"
5248,Smokey and the Bandit Part 3,86325,"Comedy, Crime"
5249,Spetters,81547,"Drama, Romance, Sport"
5250,Stir Crazy,81562,"Comedy, Crime"
5251,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,81590,Comedy
5252,Tegeran-43,81609,"Action, Drama, Crime"
5253,Cousins,97116,"Comedy, Romance"
5254,Blade II,187738,"Action, Horror, Sci-Fi"
5255,Sorority Boys,279781,Comedy
5256,Stolen Summer,286162,Drama
5258,George Washington,262432,Drama
5259,Homicide: The Movie,226771,"Crime, Drama"
5260,La vida es silbar,192745,Drama
5262,Mr. Sardonicus,55200,"Drama, Horror, Mystery"
5263,Strait-Jacket,58620,"Drama, Horror, Thriller"
5264,Clockstoppers,157472,"Action, Adventure, Comedy"
5265,Death to Smoochy,266452,"Comedy, Crime, Drama"
5266,Panic Room,258000,"Crime, Drama, Thriller"
5267,The Rookie,265662,"Drama, Family, Sport"
5268,No Such Thing,248190,"Comedy, Drama, Fantasy"
5269,La pianiste,254686,"Drama, Music, Romance"
5272,L'emploi du temps,279065,Drama
5273,Very Annie Mary,188128,"Comedy, Musical"
5274,Bar Girls,109217,Drama
5275,Boxcar Bertha,68309,"Crime, Drama, Romance"
5276,Crimes of Passion,87100,"Drama, Romance, Thriller"
5277,The Evil That Men Do,87222,"Action, Drama, Thriller"
5278,Fraternity Vacation,89167,Comedy
5279,Impromptu,102103,"Biography, Comedy, Music"
5280,Salmonberries,102829,Drama
5281,The Wrong Guy,120536,"Comedy, Thriller"
5282,High Crimes,257756,"Crime, Drama, Mystery"
5283,Van Wilder,283111,"Comedy, Romance"
5284,Crush,245407,"Comedy, Romance, Drama"
5285,Lucky Break,246134,"Comedy, Crime, Romance"
5286,Les destinées sentimentales,216689,"Drama, Romance"
5287,"After Dark, My Sweet",98994,"Crime, Drama, Mystery"
5288,The Atomic Cafe,83590,Documentary
5289,Body and Soul,39204,"Drama, Film-Noir, Sport"
5290,First Men in the Moon,58100,"Adventure, Sci-Fi"
5291,Rashômon,42876,"Crime, Drama, Mystery"
5292,Slap Shot,76723,"Comedy, Drama, Sport"
5293,Changing Lanes,264472,"Drama, Thriller"
5294,Frailty,264616,"Crime, Drama, Thriller"
5295,New Best Friend,191074,"Drama, Mystery, Thriller"
5296,The Sweetest Thing,253867,"Comedy, Romance"
5297,The Cat's Meow,266391,"Drama, Romance"
5298,Human Nature,219822,"Comedy, Drama, Mystery"
5299,My Big Fat Greek Wedding,259446,"Comedy, Family, Romance"
5300,3:10 to Yuma,381849,"Adventure, Crime, Drama"
5301,Bite the Bullet,72705,"Action, Adventure, Western"
5302,Breakout,72737,"Action, Adventure, Drama"
5303,Joe Versus the Volcano,99892,"Comedy, Romance"
5304,"Roma, città aperta",38890,"Drama, Thriller, War"
5305,Return of the Killer Tomatoes!,95989,"Comedy, Horror, Sci-Fi"
5306,Return to Horror High,93854,"Comedy, Horror"
5307,Taking Care of Business,103035,Comedy
5308,3 Men and a Baby,94137,"Comedy, Drama, Family"
5309,3 Men and a Little Lady,98966,"Comedy, Drama, Family"
5310,Transylvania 6-5000,90196,"Comedy, Fantasy, Horror"
5311,The Watcher in the Woods,81738,"Family, Horror, Mystery"
5312,Murder by Numbers,264935,"Crime, Mystery, Thriller"
5313,The Scorpion King,277296,"Action, Adventure, Fantasy"
5314,Abril Despedaçado,291003,Drama
5315,Chelsea Walls,226935,Drama
5316,Enigma,157583,"Drama, Mystery, Romance"
5317,Les filles ne savent pas nager,239507,"Comedy, Drama"
5318,Joshua,808331,"Drama, Horror, Thriller"
5319,Nueve reinas,247586,"Crime, Drama, Thriller"
5321,The Triumph of Love,253840,"Comedy, Romance"
5322,World Traveler,262911,Drama
5323,Jason X,211443,"Action, Horror, Sci-Fi"
5324,Life or Something Like It,282687,"Comedy, Romance"
5325,Dogtown and Z-Boys,275309,"Documentary, Sport"
5326,"Frank McKlusky, C.I.",281865,Comedy
5327,Éloge de l'amour,181912,Drama
5328,Singin' in the Rain,45152,"Comedy, Musical, Romance"
5329,The Salton Sea,235737,"Crime, Drama, Mystery"
5331,Vulgar,120467,"Crime, Drama, Thriller"
5332,The Aviator,338751,"Biography, Drama"
5333,Bob le flambeur,47892,"Crime, Drama, Thriller"
5334,Cadillac Man,99204,"Comedy, Crime"
5335,The Coca-Cola Kid,88931,"Comedy, Drama"
5336,Soy Cuba,58604,"Drama, Music, War"
5337,Delirious,412637,"Comedy, Drama, Romance"
5338,Full Moon in Blue Water,95186,"Comedy, Drama, Romance"
5339,Husbands and Wives,104466,"Comedy, Drama, Romance"
